,type,lon,lat,geometry
3840,atm,41.492328,45.3000085,POINT (41.492328 45.3000085)
3841,atm,41.4920061,45.3001804,POINT (41.4920061 45.3001804)
3842,food,43.6006337,43.4810881,POINT (43.6006337 43.4810881)
3843,atm,41.4950329,45.2969498,POINT (41.4950329 45.2969498)
3844,bank,42.3955777,45.2055072,POINT (42.3955777 45.2055072)
3845,college,43.1309642,44.2152168,POINT (43.1309642 44.2152168)
3846,atm,41.4912661,45.3006851,POINT (41.4912661 45.3006851)
3847,food,42.1722401,43.28282,POINT (42.1722401 43.28282)
3848,food,41.4915512,45.3000413,POINT (41.4915512 45.3000413)
3849,kgarden,41.4945467,45.2991208,POINT (41.4945467 45.2991208)
3850,food,42.4791416,43.2663921,POINT (42.4791416 43.2663921)
3851,food,42.0001885,43.3193656,POINT (42.0001885 43.3193656)
3852,food,43.1395386,44.211306,POINT (43.1395386 44.211306)
3853,food,42.8983688,44.0427208,POINT (42.8983688 44.0427208)
3854,food,47.5767825,42.9385395,POINT (47.5767825 42.9385395)
3855,food,43.1387483,44.2105434,POINT (43.1387483 44.2105434)
3856,food,42.5058404,43.2634762,POINT (42.5058404 43.2634762)
3857,food,42.7174499,43.9013966,POINT (42.7174499 43.9013966)
3858,atm,42.8512073,44.0412165,POINT (42.8512073 44.0412165)
3859,atm,42.8584456,44.0437583,POINT (42.8584456 44.0437583)
3860,food,42.8588918,44.045623,POINT (42.8588918 44.045623)
3861,food,42.5635406,43.2463705,POINT (42.5635406 43.2463705)
3862,food,47.4852103,42.9806809,POINT (47.4852103 42.9806809)
3863,atm,42.0096528,45.1373744,POINT (42.0096528 45.1373744)
3864,food,42.4977573,43.2411743,POINT (42.4977573 43.2411743)
3865,food,45.6424739,43.3484407,POINT (45.6424739 43.3484407)
3866,atm,45.6383601,43.3553594,POINT (45.6383601 43.3553594)
3867,bank,45.6306408,43.3555149,POINT (45.6306408 43.3555149)
3868,hospital,45.6430595,43.3573794,POINT (45.6430595 43.3573794)
3869,atm,45.6308073,43.3554017,POINT (45.6308073 43.3554017)
3870,food,42.5236723,43.2455779,POINT (42.5236723 43.2455779)
3871,food,45.5731906,42.7338669,POINT (45.5731906 42.7338669)
3872,food,46.7277429,42.5556126,POINT (46.7277429 42.5556126)
3873,food,46.9801197,42.405368,POINT (46.9801197 42.405368)
3874,food,42.4808438,43.2663123,POINT (42.4808438 43.2663123)
3875,food,42.4608892,43.2742612,POINT (42.4608892 43.2742612)
3876,food,42.4601375,43.289508,POINT (42.4601375 43.289508)
3877,food,46.8337191,43.0217623,POINT (46.8337191 43.0217623)
3878,food,42.4977971,43.2412096,POINT (42.4977971 43.2412096)
3879,food,42.5065732,43.2416115,POINT (42.5065732 43.2416115)
3880,food,42.5065917,43.2416709,POINT (42.5065917 43.2416709)
3881,food,42.5065954,43.241752,POINT (42.5065954 43.241752)
3882,food,46.9504965,42.3900124,POINT (46.9504965 42.3900124)
3883,food,43.4370657,43.099273,POINT (43.4370657 43.099273)
3884,food,46.9509577,42.390468,POINT (46.9509577 42.390468)
3885,food,43.0669746,44.0359039,POINT (43.0669746 44.0359039)
3886,food,43.2323588,43.4273174,POINT (43.2323588 43.4273174)
3887,school,42.0361391,44.7670903,POINT (42.0361391 44.7670903)
3888,food,46.597631,43.2305905,POINT (46.597631 43.2305905)
3889,food,43.8408887,43.4673337,POINT (43.8408887 43.4673337)
3890,atm,43.603709,43.3153505,POINT (43.603709 43.3153505)
3891,food,46.5520724,42.4446258,POINT (46.5520724 42.4446258)
3892,food,46.8284801,43.0760275,POINT (46.8284801 43.0760275)
3893,food,43.1236029,44.1406118,POINT (43.1236029 44.1406118)
3894,food,41.9016345,43.7685875,POINT (41.9016345 43.7685875)
3895,food,41.923348,44.9976848,POINT (41.923348 44.9976848)
3896,food,47.6647445,42.4537461,POINT (47.6647445 42.4537461)
3897,food,44.3000487,42.8321746,POINT (44.3000487 42.8321746)
3898,gov_building,45.868624,44.1643744,POINT (45.868624 44.1643744)
3899,food,45.8749433,44.162496,POINT (45.8749433 44.162496)
3900,food,45.8726379,44.162838,POINT (45.8726379 44.162838)
3901,MFC,45.8665346,44.164157,POINT (45.8665346 44.164157)
3902,gov_building,45.8728398,44.1636764,POINT (45.8728398 44.1636764)
3903,food,41.5847793,43.8547623,POINT (41.5847793 43.8547623)
3904,food,42.6743463,43.6981305,POINT (42.6743463 43.6981305)
3905,food,42.6787045,43.7163381,POINT (42.6787045 43.7163381)
3906,atm,44.7113903,43.0304623,POINT (44.7113903 43.0304623)
3907,food,41.2827401,43.5610199,POINT (41.2827401 43.5610199)
3908,office,41.9403607,45.0221935,POINT (41.9403607 45.0221935)
3909,bank,47.486626,42.972347,POINT (47.486626 42.972347)
3910,food,41.9232675,44.9976372,POINT (41.9232675 44.9976372)
