,type,lon,lat,geometry
29197,railway,38.3251324,57.5072796,POINT (38.3251324 57.5072796)
29198,food,40.7661414,52.8610171,POINT (40.7661414 52.8610171)
29199,office,37.522733,55.7155264,POINT (37.522733 55.7155264)
29200,food,38.412834,55.4727576,POINT (38.412834 55.4727576)
29201,atm,37.7805604,55.7922576,POINT (37.7805604 55.7922576)
29202,office,37.5603769,55.6901799,POINT (37.5603769 55.6901799)
29203,food,39.5994492,52.609745,POINT (39.5994492 52.609745)
29204,food,37.4485601,54.9351794,POINT (37.4485601 54.9351794)
29205,office,36.5856848,50.6014948,POINT (36.5856848 50.6014948)
29206,food,39.0448433,55.3769867,POINT (39.0448433 55.3769867)
29207,food,37.71541,55.7544177,POINT (37.71541 55.7544177)
29208,railway,40.1042899,53.709277,POINT (40.1042899 53.709277)
29209,railway,39.4216999,51.1564849,POINT (39.4216999 51.1564849)
29210,railway,39.6023896,50.1842684,POINT (39.6023896 50.1842684)
29211,railway,39.2588845,51.6401475,POINT (39.2588845 51.6401475)
29212,railway,39.9460772,52.4942555,POINT (39.9460772 52.4942555)
29213,railway,40.4520491,52.9017857,POINT (40.4520491 52.9017857)
29214,railway,39.2058827,51.680157,POINT (39.2058827 51.680157)
29215,kgarden,37.8503714,55.7315154,POINT (37.8503714 55.7315154)
29216,food,37.8944635,55.7094105,POINT (37.8944635 55.7094105)
29217,food,37.7451069,55.7400329,POINT (37.7451069 55.7400329)
29218,atm,39.0576061,55.3665847,POINT (39.0576061 55.3665847)
29219,kgarden,40.7586949,53.726116,POINT (40.7586949 53.726116)
29220,food,39.1476036,51.6435813,POINT (39.1476036 51.6435813)
29221,food,36.2427683,54.5166732,POINT (36.2427683 54.5166732)
29222,food,37.8053215,55.7916676,POINT (37.8053215 55.7916676)
29223,office,36.1387498,51.8135308,POINT (36.1387498 51.8135308)
29224,food,39.0786743,50.8644333,POINT (39.0786743 50.8644333)
29225,atm,39.2405967,50.9356046,POINT (39.2405967 50.9356046)
29226,bank,37.5890847,55.7686124,POINT (37.5890847 55.7686124)
29227,food,37.5888386,55.7681417,POINT (37.5888386 55.7681417)
29228,food,37.5882445,55.7678335,POINT (37.5882445 55.7678335)
29229,bank,37.5999168,55.7624083,POINT (37.5999168 55.7624083)
29230,food,36.0805692,52.9696241,POINT (36.0805692 52.9696241)
29231,bank,36.5906818,55.1100724,POINT (36.5906818 55.1100724)
29232,hospital,33.7911692,57.6056426,POINT (33.7911692 57.6056426)
29233,bank,37.530418,55.5366098,POINT (37.530418 55.5366098)
29234,bank,37.8916633,55.6818278,POINT (37.8916633 55.6818278)
29235,bank,39.20353,51.664451,POINT (39.20353 51.664451)
29236,bank,37.2729989,55.6779848,POINT (37.2729989 55.6779848)
29237,bank,37.745915,55.650505,POINT (37.745915 55.650505)
29238,food,32.0391138,54.7990681,POINT (32.0391138 54.7990681)
29239,food,37.6100675,54.1965393,POINT (37.6100675 54.1965393)
29240,food,37.6033013,54.1965917,POINT (37.6033013 54.1965917)
29241,bank,39.2845088,57.7738478,POINT (39.2845088 57.7738478)
29242,office,38.8805471,55.0735686,POINT (38.8805471 55.0735686)
29243,food,37.6216806,54.218631,POINT (37.6216806 54.218631)
29244,food,33.2415328,55.1395701,POINT (33.2415328 55.1395701)
29245,food,37.8550992,56.0266221,POINT (37.8550992 56.0266221)
