,type,lon,lat,geometry
4238,food,41.9736332,44.6383709,POINT (41.9736332 44.6383709)
4239,atm,41.9620529,44.6402416,POINT (41.9620529 44.6402416)
4240,atm,41.9620296,44.6401302,POINT (41.9620296 44.6401302)
4241,atm,41.9620196,44.6400331,POINT (41.9620196 44.6400331)
4242,atm,41.9620063,44.6399525,POINT (41.9620063 44.6399525)
4243,food,41.8383455,44.7135815,POINT (41.8383455 44.7135815)
4244,food,41.9503562,44.6408002,POINT (41.9503562 44.6408002)
4245,food,41.9560523,44.6408456,POINT (41.9560523 44.6408456)
4246,atm,44.6652783,43.7403453,POINT (44.6652783 43.7403453)
4247,food,44.6462573,43.7347242,POINT (44.6462573 43.7347242)
4248,food,41.9482644,44.6446385,POINT (41.9482644 44.6446385)
4249,food,41.9490765,44.6444225,POINT (41.9490765 44.6444225)
4250,atm,41.943983,44.6437526,POINT (41.943983 44.6437526)
4251,food,41.9307689,44.6501,POINT (41.9307689 44.6501)
4252,office,43.4529109,44.1619798,POINT (43.4529109 44.1619798)
4253,food,43.4315541,44.1186841,POINT (43.4315541 44.1186841)
4254,food,43.4363799,44.1243134,POINT (43.4363799 44.1243134)
4255,food,43.4362965,44.1229798,POINT (43.4362965 44.1229798)
4256,food,43.4398113,44.1258634,POINT (43.4398113 44.1258634)
4257,food,43.3604867,44.1156943,POINT (43.3604867 44.1156943)
4258,food,43.3742687,44.1193779,POINT (43.3742687 44.1193779)
4259,atm,43.4437357,44.1525741,POINT (43.4437357 44.1525741)
4260,hospital,43.5476903,44.244109,POINT (43.5476903 44.244109)
4261,food,43.552768,44.2479123,POINT (43.552768 44.2479123)
4262,kgarden,41.3059222,45.905371,POINT (41.3059222 45.905371)
4263,school,41.3039688,45.9037858,POINT (41.3039688 45.9037858)
4264,school,41.3022205,45.9055282,POINT (41.3022205 45.9055282)
4265,food,42.8536294,44.0573798,POINT (42.8536294 44.0573798)
4266,bank,42.0210841,45.0333181,POINT (42.0210841 45.0333181)
4267,food,42.0219405,45.0370554,POINT (42.0219405 45.0370554)
4268,kgarden,42.0265127,45.0338406,POINT (42.0265127 45.0338406)
4269,food,41.9932601,45.0396997,POINT (41.9932601 45.0396997)
4270,office,41.9931242,45.0390551,POINT (41.9931242 45.0390551)
4271,office,41.9781538,45.0381248,POINT (41.9781538 45.0381248)
4272,bank,41.9633998,45.0417233,POINT (41.9633998 45.0417233)
4273,food,41.9649875,45.0425517,POINT (41.9649875 45.0425517)
4274,office,41.996659,45.0498758,POINT (41.996659 45.0498758)
4275,food,46.6037593,43.4103095,POINT (46.6037593 43.4103095)
4276,MFC,42.9231106,43.3964153,POINT (42.9231106 43.3964153)
4277,bank,42.9259054,43.39822,POINT (42.9259054 43.39822)
4278,gov_building,43.7416416,43.217904,POINT (43.7416416 43.217904)
4279,food,42.4788026,43.2660559,POINT (42.4788026 43.2660559)
4280,food,42.4768782,43.2658411,POINT (42.4768782 43.2658411)
4281,food,42.4790373,43.2666809,POINT (42.4790373 43.2666809)
4282,food,42.4788858,43.26597,POINT (42.4788858 43.26597)
4283,food,42.4790212,43.2659544,POINT (42.4790212 43.2659544)
4284,food,42.4786793,43.2659026,POINT (42.4786793 43.2659026)
4285,food,42.4791728,43.2659134,POINT (42.4791728 43.2659134)
4286,atm,42.4776882,43.2660393,POINT (42.4776882 43.2660393)
4287,food,42.4797039,43.2660755,POINT (42.4797039 43.2660755)
4288,food,42.4793324,43.2662137,POINT (42.4793324 43.2662137)
4289,food,42.4802725,43.2659368,POINT (42.4802725 43.2659368)
4290,office,42.4824196,43.2668167,POINT (42.4824196 43.2668167)
4291,food,42.4858461,43.2650589,POINT (42.4858461 43.2650589)
4292,food,41.2753452,43.5585648,POINT (41.2753452 43.5585648)
4293,gov_building,44.0910342,43.6157161,POINT (44.0910342 43.6157161)
4294,office,43.0709606,44.0367808,POINT (43.0709606 44.0367808)
4295,office,41.9258881,45.0049161,POINT (41.9258881 45.0049161)
4296,food,43.5986607,43.4957946,POINT (43.5986607 43.4957946)
4297,bank,43.7877328,45.0020285,POINT (43.7877328 45.0020285)
4298,food,44.8052014,43.1699915,POINT (44.8052014 43.1699915)
4299,food,44.8081257,43.1734329,POINT (44.8081257 43.1734329)
4300,food,44.8095547,43.1734884,POINT (44.8095547 43.1734884)
4301,food,41.2305227,43.5212107,POINT (41.2305227 43.5212107)
4302,food,45.9883294,43.3149436,POINT (45.9883294 43.3149436)
4303,food,47.4973297,42.9709335,POINT (47.4973297 42.9709335)
4304,food,44.7341985,43.2332365,POINT (44.7341985 43.2332365)
4305,food,45.6995174,43.2874214,POINT (45.6995174 43.2874214)
4306,food,45.684761,43.3196375,POINT (45.684761 43.3196375)
4307,food,42.73001,43.9088544,POINT (42.73001 43.9088544)
4308,airport,48.0222521,42.3379837,POINT (48.0222521 42.3379837)
4309,food,44.5856609,43.5099826,POINT (44.5856609 43.5099826)
4310,food,44.5858069,43.512722,POINT (44.5858069 43.512722)
4311,hospital,48.0200353,42.0152868,POINT (48.0200353 42.0152868)
4312,school,48.0193002,42.0184875,POINT (48.0193002 42.0184875)
4313,kgarden,48.0211437,42.0152185,POINT (48.0211437 42.0152185)
4314,school,48.1385435,42.2376916,POINT (48.1385435 42.2376916)
4315,school,47.2245221,41.7460975,POINT (47.2245221 41.7460975)
4316,bank,47.4872822,42.9678699,POINT (47.4872822 42.9678699)
4317,bank,43.6323121,43.9598662,POINT (43.6323121 43.9598662)
4318,bank,42.7308646,43.9086336,POINT (42.7308646 43.9086336)
4319,bank,41.9012037,43.7672975,POINT (41.9012037 43.7672975)
4320,bank,41.7100802,45.370703,POINT (41.7100802 45.370703)
4321,bank,44.6595177,43.0435607,POINT (44.6595177 43.0435607)
4322,bank,44.1565445,44.7827013,POINT (44.1565445 44.7827013)
4323,bank,43.6079496,43.489829,POINT (43.6079496 43.489829)
4324,bank,44.0199664,43.7558566,POINT (44.0199664 43.7558566)
4325,bank,43.064703,44.0384911,POINT (43.064703 44.0384911)
4326,bank,42.051276,44.232547,POINT (42.051276 44.232547)
4327,bank,43.4724686,44.1469109,POINT (43.4724686 44.1469109)
4328,bank,42.8603831,44.040344,POINT (42.8603831 44.040344)
4329,bank,41.9461709,44.6250014,POINT (41.9461709 44.6250014)
4330,bank,43.1274319,44.2124545,POINT (43.1274319 44.2124545)
4331,bank,41.9401789,44.6430346,POINT (41.9401789 44.6430346)
4332,bank,41.9653407,45.0372736,POINT (41.9653407 45.0372736)
4333,bank,41.9388914,45.034294,POINT (41.9388914 45.034294)
4334,bank,42.9131287,45.7127385,POINT (42.9131287 45.7127385)
4335,bank,42.8407413,45.3387344,POINT (42.8407413 45.3387344)
4336,bank,43.8740033,44.4069601,POINT (43.8740033 44.4069601)
4337,bank,43.4364143,45.1002014,POINT (43.4364143 45.1002014)
4338,bank,43.0009952,44.7154489,POINT (43.0009952 44.7154489)
4339,bank,43.0671197,44.0416494,POINT (43.0671197 44.0416494)
4340,bank,42.855751,44.041252,POINT (42.855751 44.041252)
4341,bank,42.7274233,43.9380566,POINT (42.7274233 43.9380566)
4342,bank,42.0298129,45.1293884,POINT (42.0298129 45.1293884)
4343,bank,41.9362521,45.0359601,POINT (41.9362521 45.0359601)
