,type,lon,lat,geometry
2577,food,37.9183914,59.0948088,POINT (37.9183914 59.0948088)
2578,food,41.652119,64.228636,POINT (41.652119 64.228636)
2579,bank,41.6550331,64.2261597,POINT (41.6550331 64.2261597)
2580,railway,33.3823164,58.4480475,POINT (33.3823164 58.4480475)
2581,food,42.1068894,61.0660973,POINT (42.1068894 61.0660973)
2582,food,31.2663057,58.5519188,POINT (31.2663057 58.5519188)
2583,school,31.9657268,61.3530722,POINT (31.9657268 61.3530722)
2584,kgarden,31.9669101,61.3516219,POINT (31.9669101 61.3516219)
2585,hospital,32.5229966,58.2494365,POINT (32.5229966 58.2494365)
2586,atm,28.2765271,57.8158714,POINT (28.2765271 57.8158714)
2587,bank,33.2262316,69.0527258,POINT (33.2262316 69.0527258)
2588,atm,33.0879923,68.970654,POINT (33.0879923 68.970654)
2589,food,33.0772097,68.9711701,POINT (33.0772097 68.9711701)
2590,food,28.3440744,57.8024789,POINT (28.3440744 57.8024789)
2591,food,29.5744389,60.2503727,POINT (29.5744389 60.2503727)
2592,food,30.2802842,59.9485714,POINT (30.2802842 59.9485714)
2593,bank,30.3778995,59.8452352,POINT (30.3778995 59.8452352)
2594,bank,40.5573154,64.5560883,POINT (40.5573154 64.5560883)
2595,atm,40.5602702,64.5554007,POINT (40.5602702 64.5554007)
2596,school,30.823828,69.4250149,POINT (30.823828 69.4250149)
2597,atm,20.4949594,54.7414508,POINT (20.4949594 54.7414508)
2598,bank,32.4208121,67.1533832,POINT (32.4208121 67.1533832)
2599,atm,32.4204254,67.155316,POINT (32.4204254 67.155316)
2600,atm,32.4158554,67.1544225,POINT (32.4158554 67.1544225)
2601,bank,20.5211664,54.7115099,POINT (20.5211664 54.7115099)
2602,bank,40.52629,64.5595849,POINT (40.52629 64.5595849)
2603,office,40.5255871,64.5595376,POINT (40.5255871 64.5595376)
2604,bank,44.2407697,65.8449664,POINT (44.2407697 65.8449664)
2605,college,40.5288284,64.5574695,POINT (40.5288284 64.5574695)
2606,hospital,40.5291494,64.557495,POINT (40.5291494 64.557495)
2607,atm,32.3579681,59.8937897,POINT (32.3579681 59.8937897)
2608,atm,32.357807,59.8940087,POINT (32.357807 59.8940087)
2609,atm,30.5912666,64.5923848,POINT (30.5912666 64.5923848)
2610,school,32.3525114,59.9023634,POINT (32.3525114 59.9023634)
2611,school,32.3525114,59.9037084,POINT (32.3525114 59.9037084)
2612,railway,33.8388055,59.477948,POINT (33.8388055 59.477948)
2613,bank,20.5026923,54.7159555,POINT (20.5026923 54.7159555)
2614,food,33.3865855,58.8095255,POINT (33.3865855 58.8095255)
2615,food,44.2402209,65.8448745,POINT (44.2402209 65.8448745)
2616,bank,44.2422428,65.8443053,POINT (44.2422428 65.8443053)
2617,food,44.2151927,65.8638562,POINT (44.2151927 65.8638562)
2618,school,33.368279,58.4563595,POINT (33.368279 58.4563595)
2619,food,50.8385428,61.6712126,POINT (50.8385428 61.6712126)
2620,bank,50.8294434,61.6715343,POINT (50.8294434 61.6715343)
2621,atm,50.8311528,61.670584,POINT (50.8311528 61.670584)
2622,food,21.0680602,54.6475308,POINT (21.0680602 54.6475308)
2623,atm,50.826659,61.6765486,POINT (50.826659 61.6765486)
2624,food,56.1847243,62.7109991,POINT (56.1847243 62.7109991)
2625,bank,31.2942161,58.5277662,POINT (31.2942161 58.5277662)
2626,food,31.289041,58.523134,POINT (31.289041 58.523134)
2627,railway,30.4816104,67.549329,POINT (30.4816104 67.549329)
2628,food,31.0551102,59.443653,POINT (31.0551102 59.443653)
2629,atm,20.4976117,54.7242129,POINT (20.4976117 54.7242129)
2630,food,28.2766527,57.8092645,POINT (28.2766527 57.8092645)
2631,bank,33.0982154,69.0170486,POINT (33.0982154 69.0170486)
2632,food,32.8982215,67.9385398,POINT (32.8982215 67.9385398)
2633,bank,30.4687913,59.911762,POINT (30.4687913 59.911762)
2634,atm,30.4791579,59.9123478,POINT (30.4791579 59.9123478)
2635,atm,30.482371,59.9083537,POINT (30.482371 59.9083537)
2636,food,32.9406802,69.0331196,POINT (32.9406802 69.0331196)
2637,food,50.8099435,61.6750207,POINT (50.8099435 61.6750207)
2638,school,30.4837669,67.5649672,POINT (30.4837669 67.5649672)
2639,atm,33.4148093,69.0752601,POINT (33.4148093 69.0752601)
2640,atm,33.4131417,69.0755693,POINT (33.4131417 69.0755693)
2641,food,53.1175315,67.6710469,POINT (53.1175315 67.6710469)
2642,hospital,64.0871607,67.4965217,POINT (64.0871607 67.4965217)
2643,bank,50.8206431,61.6752245,POINT (50.8206431 61.6752245)
2644,atm,33.1144434,69.0090084,POINT (33.1144434 69.0090084)
2645,railway,30.9527983,59.7197814,POINT (30.9527983 59.7197814)
2646,bank,30.2174514,59.8331391,POINT (30.2174514 59.8331391)
2647,food,30.2336142,59.9360271,POINT (30.2336142 59.9360271)
2648,bank,30.2720549,59.8899402,POINT (30.2720549 59.8899402)
